node_id,left,right,distance
246028,17532,18499,0.00013224921630094043
246029,2884,17898,0.00013224921630094043
246030,6001,64794,0.0001371473354231975
246031,6696,21115,0.0001371473354231975
246032,130528,130529,0.00014204545454545457
246033,17436,129482,0.0001469435736677116
246034,6374,7584,0.0001469435736677116
246035,1327,5992,0.0001469435736677116
246036,10339,11347,0.00015184169278996865
246037,132637,246000,0.00015184169278996865
246038,146667,146669,0.00015184169278996865
246039,86462,245979,0.00015306622257053293
246040,67257,246003,0.0001567398119122257
246041,13314,17283,0.00015673981191222572
246042,12759,131509,0.00015673981191222572
246043,9617,21076,0.00015673981191222572
246044,119802,228434,0.00015673981191222572
246045,131326,131331,0.00016163793103448276
246046,15462,143630,0.00016163793103448276
246047,111491,221586,0.00016653605015673982
246048,50706,246025,0.00016980146290491118
246049,30290,245987,0.00017306687565308253
246050,245969,246012,0.0001755159352142111
246051,2186,18333,0.0001763322884012539
246052,19211,19212,0.0001763322884012539
246053,7905,245933,0.0001775568181818182
246054,8421,22885,0.00018123040752351097
246055,8240,132587,0.00018612852664576802
246056,155207,155211,0.00019102664576802497
246057,6765,6799,0.0001959247648902821
246058,7682,246057,0.0001959247648902821
246059,130269,246058,0.0001959247648902821
246060,130276,130294,0.0001959247648902821
246061,130295,246060,0.0001959247648902821
246062,130281,246061,0.0001959247648902821
246063,45144,246062,0.0001959247648902821
246064,130287,246063,0.0001959247648902821
246065,66209,246064,0.0001959247648902821
246066,159622,159669,0.0001959247648902821
246067,1848,12179,0.00019592476489028212
246068,3858,10946,0.00019592476489028212
246069,4775,246068,0.00019592476489028212
246070,5479,5485,0.00019592476489028212
246071,5577,246070,0.00019592476489028212
246072,130273,130274,0.00019592476489028212
246073,6717,246072,0.00019592476489028212
246074,246059,246073,0.00019592476489028212
246075,246069,246074,0.00019592476489028212
246076,130278,246075,0.00019592476489028212
246077,130271,246076,0.00019592476489028212
246078,10820,246077,0.00019592476489028212
246079,10877,246078,0.00019592476489028212
246080,12058,246079,0.00019592476489028212
246081,12538,246067,0.00019592476489028212
246082,15071,246081,0.00019592476489028212
246083,130266,246082,0.00019592476489028212
246084,130279,130284,0.00019592476489028212
246085,130289,246084,0.00019592476489028212
246086,130285,246085,0.00019592476489028212
246087,246083,246086,0.00019592476489028212
246088,130280,246065,0.00019592476489028212
246089,74436,246088,0.00019592476489028212
246090,75802,246089,0.00019592476489028212
246091,245999,246090,0.00019592476489028212
246092,130365,246091,0.00019592476489028212
246093,130430,246092,0.00019592476489028212
246094,87706,246093,0.00019592476489028212
246095,130298,246094,0.00019592476489028212
246096,121746,170373,0.00019592476489028212
246097,246071,246080,0.00019592476489028215
246098,246087,246097,0.00019592476489028215
246099,130362,246098,0.00019592476489028215
246100,130485,246099,0.00019592476489028215
246101,130431,246100,0.00019592476489028215
246102,130275,246101,0.00019592476489028218
246103,246095,246102,0.00019592476489028218
246104,130484,246103,0.0001959247648902826
246105,245958,245997,0.00019807993730407524
246106,117815,246049,0.00020327194357366773
246107,16299,246005,0.00020572100313479623
246108,12152,18667,0.00020572100313479623
246109,86509,246039,0.00020768025078369903
246110,129399,130883,0.0002106191222570533
246111,156860,156862,0.0002106191222570533
246112,246040,246044,0.00021987112504353885
246113,245984,246104,0.00022041536050156755
246114,82373,115835,0.00022531347962382445
246115,71263,102969,0.00022531347962382445
246116,62352,130717,0.0002302115987460815
246117,438,3463,0.00023510971786833856
246118,2358,6858,0.00023510971786833856
246119,121827,243124,0.00023510971786833856
246120,2032,246053,0.00023706896551724138
246121,1893,5257,0.0002400078369905956
246122,80713,245955,0.00024245689655172413
246123,114285,130539,0.00024490595611285264
246124,17904,131505,0.00024490595611285264
246125,8868,13739,0.00024490595611285264
246126,72584,246048,0.00024490595611285264
246127,246036,246113,0.000245297805642633
246128,57774,131763,0.0002547021943573668
246129,134389,134390,0.00025470219435736683
246130,199959,245981,0.00025610165696372583
246131,59785,114288,0.00026939655172413793
246132,115015,246045,0.00027037617554858935
246133,131493,131495,0.000274294670846395
246134,132704,132706,0.000274294670846395
246135,20350,21424,0.000274294670846395
246136,42665,69434,0.00027919278996865206
246137,37762,246106,0.0002821316614420063
246138,64503,246032,0.0002850705329153605
246139,127800,246004,0.00028735632183908046
246140,76629,120890,0.0002938871473354232
246141,146670,146671,0.0002938871473354232
246142,105658,165159,0.0002938871473354232
246143,8565,14943,0.0002938871473354232
246144,326,246127,0.0002947359188800741
246145,4156,246144,0.00029515572494982057
246146,4744,246145,0.0002955725216570599
246147,5205,246146,0.0002959863412449618
246148,246023,246105,0.0002960096656217346
246149,130491,246147,0.0002963972154977185
246150,5947,246149,0.00029721025288833246
246151,7906,246150,0.00029761247737206933
246152,8141,246151,0.0002980118792278501
246153,130494,246152,0.00029840848806366035
246154,22624,28081,0.0002987852664576802
246155,64364,64366,0.0002987852664576802
246156,8373,246153,0.00029919344305120153
246157,130490,246156,0.00029958184638413714
246158,10237,246157,0.0003007310946021384
246159,10701,246158,0.00030110894754298295
246160,130496,246159,0.00030148423005565847
246161,130488,246160,0.00030222718800304994
246162,11527,246161,0.00030296017336054354
246163,11760,246162,0.0003033229888552226
246164,13299,246163,0.0003036833855799372
246165,9699,134418,0.0003036833855799373
246166,15723,246164,0.00030404138764202906
246167,130492,246166,0.0003043970188295375
246168,130493,246167,0.00030510126216795895
246169,130502,246168,0.0003057962997111069
246170,130507,246169,0.0003064823107926555
246171,130495,246170,0.0003071594701183132
246172,22828,246171,0.0003078279479141547
246173,33794,246172,0.0003081589832443638
246174,47321,246173,0.0003084879100692849
246175,246013,246174,0.0003088147484699208
246176,66384,246175,0.0003097829301472762
246177,130521,246176,0.0003101016106366878
246178,130510,246177,0.00031166550563102276
246179,80546,246178,0.00031288229222417607
246180,130530,246179,0.0003131818658230983
246181,5056,132722,0.00031347962382445143
246182,17357,24235,0.00031347962382445143
246183,130549,246180,0.00031406975865845804
246184,3064,5251,0.00031837774294670844
246185,130550,246183,0.0003221392819411489
246186,246123,246185,0.00032262995625064584
246187,134439,134440,0.00032327586206896546
246188,46341,58549,0.0003232758620689655
246189,120114,246186,0.00032335594031074626
246190,130538,246189,0.00032359530462041703
246191,130551,246190,0.0003240701516563585
246192,245973,246191,0.0003252351097178683
246193,130501,246192,0.00032569244073405785
246194,129738,246193,0.00032614494503767545
246195,55195,81979,0.0003281739811912226
246196,1760,10741,0.00033307210031347965
246197,127827,127828,0.00033307210031347965
246198,6452,132723,0.00033797021943573666
246199,81092,137338,0.00033797021943573666
246200,444,13235,0.00033797021943573666
246201,142006,142007,0.00034286833855799373
246202,4624,146823,0.00034286833855799373
246203,3386,5542,0.00034286833855799373
246204,103085,246115,0.0003477664576802508
246205,6077,243123,0.0003526645768025078
246206,81093,142219,0.00036246081504702195
246207,4596,12608,0.000367358934169279
246208,246138,246194,0.00037448815826971246
246209,131749,131752,0.0003771551724137931
246210,140459,140460,0.0003771551724137931
246211,18010,20163,0.0003771551724137931
246212,12787,80538,0.00038205329153605017
246213,17717,18622,0.00038205329153605017
246214,246050,246130,0.00038227425931600166
246215,16403,142601,0.00038695141065830723
246216,116289,246148,0.0003886801585838097
246217,22462,129143,0.00039184952978056425
246218,2378,6420,0.00039184952978056425
246219,75603,245632,0.00039184952978056425
246220,146290,146294,0.0003918495297805643
246221,1795,16315,0.0003967476489028213
246222,5360,12090,0.00041144200626959247
246223,12686,80561,0.00041144200626959247
246224,138826,138828,0.00041144200626959247
246225,1857,8307,0.00041144200626959247
246226,1206,12825,0.00041144200626959247
246227,155406,155407,0.0004163401253918495
246228,131746,131748,0.00041634012539184953
246229,138915,138916,0.00041634012539184953
246230,7616,20252,0.00041634012539184953
246231,724,10704,0.0004212382445141066
246232,8182,134441,0.0004310344827586207
246233,25169,62912,0.0004310344827586207
246234,17817,141017,0.0004310344827586213
246235,116274,246216,0.00043293930686172063
246236,146296,246220,0.00043663233318405733
246237,6931,7597,0.0004408307210031348
246238,297,21732,0.0004408307210031348
246239,6787,131714,0.00044572884012539216
246240,130552,246208,0.00045305722807045736
246241,53112,246195,0.0004530760188087774
246242,130265,246240,0.0004547024934791458
246243,12949,246242,0.00045526598390752013
246244,130554,246243,0.0004554266237141828
246245,21639,246244,0.0004597269561206707
246246,5434,18332,0.000460423197492163
246247,285,246245,0.0004607156225143879
246248,3855,246247,0.00046132260398111405
246249,4384,246248,0.000461926580589094
246250,4711,246249,0.00046252757459654077
246251,4854,246250,0.0004631256080423744
246252,5613,246251,0.00046372070274891655
246253,5716,246252,0.0004643128803245443
246254,130556,246253,0.00046490216216630583
246255,8933,132656,0.00046532131661442005
246256,116339,246235,0.00046583690810097345
246257,7246,246254,0.0004660721231952047
246258,130558,246257,0.00046665284414280136
246259,7647,246258,0.0004678058697923773
246260,7717,246259,0.00046837821505457645
246261,7957,246260,0.00046894780865686114
246262,7993,246261,0.000469514670395346
246263,130575,246262,0.00047007881987670875
246264,8857,246263,0.0004739535312557633
246265,9148,246264,0.0004744966665194939
246266,9190,246265,0.00047503725782414386
246267,55736,231513,0.0004751175548589342
246268,122052,123713,0.0004751175548589342
246269,130577,246266,0.000475575323001202
246270,12026,246269,0.00047770267328457066
246271,130712,246270,0.0004782283695439712
246272,12428,246271,0.0004792725110798841
246273,130581,246272,0.0004797909896177858
246274,1966,3524,0.0004800156739811912
246275,130565,246273,0.0004808208442478645
246276,24481,246275,0.0004818413365631243
246277,130557,246276,0.0004823481116584574
246278,246037,246124,0.0004824239158829676
246279,7343,246210,0.00048246473354231976
246280,130713,246277,0.0004833547980780807
246281,14603,246280,0.00048435243563101077
246282,130563,246281,0.0004848478991242261
246283,130580,246282,0.00048583219043887247
246284,130560,246283,0.0004868077324973887
246285,21739,246284,0.00048777464144034285
246286,130569,246285,0.00048825489422657834
246287,7878,130878,0.0004898119122257053
246288,22464,246286,0.0004901548877441139
246289,130721,246288,0.0004906247005516705
246290,30955,246289,0.0004934010512377052
246291,36470,246290,0.0004938568105976349
246292,66273,246291,0.0004943106139088095
246293,120900,120910,0.0004947100313479624
246294,130723,246292,0.0004947624737368529
246295,130845,246294,0.0004956604126701926
246296,130720,246295,0.0004969930529727444
246297,130877,246296,0.0004987437765074693
246298,116304,116318,0.0005192006269592477
246299,127885,246139,0.0005338949843260187
246300,9346,14060,0.0005338949843260188
246301,47678,130903,0.00054858934169279
246302,20393,80557,0.00054858934169279
246303,8337,67596,0.00054858934169279
246304,246204,246267,0.0005620138163241611
246305,18448,134454,0.0005632836990595611
246306,131492,246133,0.0005642633228840126
246307,132710,246255,0.0005669572884012539
246308,146659,146662,0.0005681818181818182
246309,335,246231,0.0005730799373040753
246310,130725,246297,0.0005761114932917033
246311,130722,246310,0.0005767871411887665
246312,129222,246311,0.0005772892584247674
246313,104770,104816,0.0005779780564263323
246314,865,130905,0.0005828761755485893
246315,246030,246312,0.0005870226977184085
246316,246041,246315,0.0005876091181505132
246317,3187,7462,0.0005877742946708464
246318,132739,132742,0.0005975705329153605
246319,81097,134424,0.0005975705329153605
246320,137544,137548,0.0005975705329153606
246321,16456,143399,0.0005975705329153614
246322,96130,246128,0.0006024686520376176
246323,132708,246212,0.0006171630094043887
246324,2355,246201,0.0006171630094043887
246325,131776,131777,0.0006220611285266458
246326,246116,246316,0.0006313525584614508
246327,9127,20595,0.0006318573667711599
246328,12587,20397,0.0006367554858934169
246329,343,17300,0.000651449843260188
246330,146264,146268,0.0006563479623824454
246331,137884,137885,0.0006808385579937306
246332,134416,246165,0.0006894102664576802
246333,143631,246046,0.0006925940438871473
246334,774,3552,0.0007004310344827586
246335,5177,5347,0.0007053291536050156
246336,50835,246219,0.0007069618599791014
246337,96134,138949,0.0007102272727272726
246338,140496,140497,0.0007151253918495298
246339,132015,132197,0.0007151253918495329
246340,34596,246304,0.0007192071577847441
246341,2757,18341,0.0007200235109717869
246342,146938,146951,0.0007249216300940434
246343,58026,58512,0.0007249216300940439
246344,7476,243121,0.000724921630094044
246345,101955,115021,0.0007298197492163009
246346,5710,120589,0.0007298197492163009
246347,11084,246326,0.0007369838796335195
246348,16574,246347,0.0007380589277141001
246349,130880,246348,0.0007385079296645204
246350,64520,246349,0.0007398166786412403
246351,130886,246350,0.0007404678342646858
246352,1132,246351,0.000742270693244634
246353,130902,246352,0.0007427216563833135
246354,3353,6644,0.0007445141065830721
246355,147756,147757,0.0007494122257053287
246356,1836,12815,0.0007494122257053292
246357,11190,246353,0.0007500336288775559
246358,75592,246336,0.0007506367554858935
246359,246301,246357,0.0007506392907442382
246360,4413,246359,0.0007519582777243241
246361,4092,246360,0.000752360784435291
246362,4771,246361,0.0007527622973025271
246363,5296,246362,0.0007531628200023965
246364,5430,246363,0.0007535623561931528
246365,5864,246364,0.0007539609095150513
246366,4943,11482,0.0007543103448275862
246367,7167,246365,0.0007543584835904586
246368,7378,246367,0.000754755082023963
246369,130909,246368,0.0007551507084024834
246370,134379,246129,0.0007558174584036654
246371,7817,246369,0.0007563317908145495
246372,9736,246371,0.0007567235644926983
246373,11742,246372,0.0007571143837891707
246374,12556,246373,0.0007575042521871117
246375,12667,246374,0.0007578931731527368
246376,13967,246375,0.0007582811501354356
246377,15290,246376,0.0007586681865678733
246378,21245,246377,0.0007590542858660921
246379,21354,246378,0.0007594394514296115
246380,130918,246379,0.000759823686641528
246381,130921,246380,0.0007632404879345928
246382,1133,2463,0.0007641065830721003
246383,130923,246381,0.0007643631512165998
246384,22781,246383,0.0007654778240126138
246385,30486,246384,0.0007658476206747985
246386,130984,246385,0.0007658919330006877
246387,16017,139690,0.0007690047021943572
246388,53660,140602,0.0007690047021943575
246389,57379,140701,0.0007690047021943575
246390,4896,146288,0.0007739028213166145
246391,2531,12830,0.0007788009404388715
246392,164003,164026,0.0007836990595611175
246393,20453,135565,0.0007836990595611285
246394,142157,142160,0.0007836990595611286
246395,69395,244969,0.0007836990595611286
246396,131005,246386,0.0007852446882619298
246397,81490,246396,0.000786215922543108
246398,130920,246397,0.0007865382348045609
246399,142222,246206,0.0007869644723092999
246400,130930,246398,0.0007871807248091791
246401,131023,246400,0.0007881391587434609
246402,120500,246401,0.0007890912871913328
246403,122837,246402,0.0007894072728646134
246404,131091,246403,0.0007897225671031604
246405,246314,246404,0.0007909768749018245
246406,126257,246405,0.0007919104557878007
246407,127260,246406,0.000792220299335641
246408,131089,246407,0.0007925294714998457
246409,81106,132745,0.0008032915360501568
246410,9097,158166,0.0008032915360501568
246411,59,7304,0.0008032915360501568
246412,134360,134369,0.0008081896551723913
246413,140590,140593,0.0008081896551724138
246414,2721,7620,0.0008081896551724138
246415,131514,131515,0.0008130877742946707
246416,132210,132534,0.0008130877742946735
246417,32297,246047,0.0008163531870428422
246418,137366,137367,0.0008179858934169277
246419,132641,246222,0.0008179858934169278
246420,129783,246408,0.0008221421614876587
246421,246217,246420,0.0008321861631127839
246422,138806,246320,0.0008326802507836991
246423,140,138913,0.0008326802507836991
246424,161476,161482,0.0008375783699059493
246425,140652,140672,0.0008375783699059563
246426,242,58582,0.0008424764890282132
246427,3264,20195,0.0008424764890282132
246428,111483,246417,0.0008522727272727272
246429,138811,138815,0.0008571708463949842
246430,153585,153586,0.0008767633228840125
246431,140606,246388,0.0008847784269022513
246432,6515,131434,0.0008914576802507837
246433,116956,246395,0.0008914576802507837
246434,124110,135488,0.0008914576802507841
246435,121689,246119,0.000894723092998955
246436,246110,246421,0.0009003416260276089
246437,151086,151121,0.0009110501567398119
246438,132735,246318,0.0009166480071652486
246439,246007,246436,0.0009187795585916985
246440,8,17940,0.000920846394984326
246441,7392,13165,0.000920846394984326
246442,143242,143243,0.0009355407523510969
246443,129,146854,0.000935540752351097
246444,13518,129606,0.0009355407523510972
246445,246287,246439,0.0009498402517464015
246446,122075,246434,0.000958742369245999
246447,33828,78725,0.0009600313479623824
246448,12436,132620,0.0009600313479623824
246449,2119,20867,0.0009600313479623824
246450,134422,134423,0.0009649294670846395
246451,131516,246042,0.0009747257053291537
246452,140769,140873,0.0009796238244514095
246453,12792,132604,0.0009796238244514106
246454,131123,246445,0.0009836735612185207
246455,83450,141141,0.0009845219435736677
246456,18465,142218,0.0009845219435736677
246457,131740,246228,0.0009869710031347964
246458,7892,131753,0.0009943181818181817
246459,12709,139785,0.0009992163009404388
246460,153174,153191,0.0009992163009404482
246461,19172,62692,0.001009012539184953
246462,137835,137849,0.001018808777429469
246463,19065,246454,0.001026110519015244
246464,3848,131323,0.0010286050156739811
246465,13337,134412,0.0010286050156739811
246466,131314,246463,0.0010287548191318422
246467,2873,9403,0.0010335031347962383
246468,22426,132653,0.0010384012539184954
246469,3428,13267,0.0010384012539184954
246470,1696,6602,0.0010384012539184954
246471,45182,146980,0.0010481974921630094
246472,140589,246413,0.0010547283176593522
246473,17233,246466,0.0010550957087081237
246474,135601,135610,0.00106289184952978
246475,134918,134922,0.0010628918495297806
246476,20419,129409,0.0010726880877742946
246477,132572,132575,0.0010775862068965517
246478,1502,11486,0.0010775862068965517
246479,10882,131461,0.0010824843260188088
246480,23849,135545,0.0010873824451410657
246481,146272,146273,0.0010922805642633229
246482,131319,246473,0.001104934038662488
246483,9386,246482,0.0011084044978684378
246484,131320,246483,0.001108805493123793
246485,10945,246484,0.001109582663426644
246486,131427,246485,0.0011100467529673
246487,131428,246486,0.0011164585895462856
246488,121296,246435,0.0011216692789968652
246489,246278,246306,0.001126414331896552
246490,132618,245939,0.0011265673981191223
246491,139898,139899,0.0011265673981191223
246492,6802,146971,0.0011265673981191227
246493,132727,132729,0.0011314655172413794
246494,9208,154697,0.0011314655172413796
246495,4273,151707,0.0011314655172413805
246496,131429,246487,0.001140031018820128
246497,131432,246496,0.001140121340187726
246498,131435,246497,0.001141759689729758
246499,131457,246498,0.0011423337700382093
246500,131440,246499,0.0011428284588363466
246501,131458,246500,0.0011489087836413783
246502,12797,246501,0.0011494968264341976
246503,131459,246502,0.001149805790960453
246504,131460,246503,0.0011503395108126162
246505,8910,246504,0.0011508786259879034
246506,114312,246505,0.0011511510614406833
246507,3922,246506,0.0011514231137212377
246508,10305,246507,0.0011516878994221674
246509,129541,246508,0.0011519523132330677
246510,5047,246509,0.0011522232304900187
246511,3645,246510,0.0011526861202829685
246512,3808,246511,0.0011529492786893185
246513,6547,246512,0.0011532120685264719
246514,7373,246513,0.0011534744905681918
246515,9381,246514,0.0011535036280334104
246516,7399,246515,0.00115399823434957
246517,131463,246516,0.001154259557625963
246518,8135,246517,0.0011547811107759185
246519,8291,246518,0.0011550413421733878
246520,8326,246519,0.0011553012111315847
246521,8496,246520,0.0011555607184071677
246522,131470,246521,0.00115581986475469
246523,18311,20741,0.0011559561128526646
246524,11125,246522,0.0011563370776732863
246525,11495,246524,0.0011565951457430095
246526,131487,246525,0.0011568528558819837
246527,131478,246526,0.001158901740352396
246528,16709,246527,0.0011599177277686046
246529,17289,246528,0.001160170851781234
246530,131490,246529,0.0011604236280960438
246531,131464,246530,0.0011611798780029282
246532,21623,246531,0.0011616823191913487
246533,21649,246532,0.0011619330242850238
246534,52985,246533,0.001162183386651298
246535,64372,246534,0.0011624334069924816
246536,131488,246535,0.0011626830860089676
246537,131485,246536,0.0011636784027690362
246538,131510,246537,0.0011644213404661324
246539,131476,246538,0.001165407226172577
246540,126219,246539,0.001165898167904609
246541,131489,246540,0.0011661431408581178
246542,140737,140907,0.0011706504702194353
246543,18566,143185,0.0011706504702194353
246544,58,143402,0.0011706504702194357
246545,120888,120899,0.0011755485893416929
246546,5181,18273,0.0011853448275862069
246547,134960,246339,0.0011945319732973826
246548,76655,246256,0.0011948961598746083
246549,13467,131766,0.001195141065830721
246550,652,8990,0.001195141065830721
246551,158146,158147,0.001200039184952978
246552,126086,156645,0.0012000391849529798
246553,5727,22843,0.0012049373040752352
246554,246415,246541,0.0012061541720941996
246555,157363,157378,0.0012098354231974916
246556,525,4229,0.001209835423197492
246557,11494,147189,0.0012147335423197492
246558,19179,155232,0.0012245297805642632
246559,10791,246366,0.0012318769592476488
246560,122069,142122,0.0012343260188087775
246561,246479,246554,0.0012438401148935358
246562,17927,141018,0.0012441222570532915
246563,16625,137313,0.0012539184952978057
246564,246464,246561,0.0012627717801284098
246565,11493,134404,0.0012637147335423198
246566,137920,137921,0.0012637147335423198
246567,1950,4834,0.0012637147335423198
246568,6278,153736,0.001268612852664579
246569,2989,16128,0.0012735109717868338
246570,155122,155128,0.0012784090909090907
246571,132660,132662,0.001278409090909091
246572,246302,246564,0.0012835356366393152
246573,8506,146675,0.001293103448275862
246574,11034,146678,0.0012980015673981192
246575,8205,141998,0.001307797805642633
246576,26579,137316,0.0013077978056426332
246577,74899,153218,0.0013126959247648895
246578,245910,245988,0.0013138424882298372
246579,146676,146677,0.0013175940438871472
246580,12677,143186,0.0013224921630094044
246581,155408,246227,0.001335880355276907
246582,246205,246344,0.0013390233150470218
246583,37185,153547,0.0013420846394984326
246584,2029,3626,0.0013420846394984326
246585,131530,246572,0.0013467122703391561
246586,143309,246442,0.0013476995565410205
246587,1231,246279,0.0013509012539184954
246588,143626,246345,0.0013518808777429477
246589,9696,132603,0.0013567789968652038
246590,246432,246585,0.001359886301683871
246591,17339,142654,0.0013616771159874611
246592,1668,1670,0.001371473354231975
246593,12694,158295,0.001376371473354232
246594,95026,143726,0.001381269592476489
246595,245967,246337,0.001383310475444096
246596,131531,246590,0.0013991660710828441
246597,4688,246596,0.0014000553577452515
246598,131548,246597,0.0014025804255100474
246599,4283,246598,0.0014103218194414261
246600,101,135505,0.0014106583072100308
246601,20535,136740,0.0014106583072100308
246602,131550,246599,0.0014109501640489225
246603,12051,246602,0.0014132545953032768
246604,13898,246603,0.0014137338703798222
246605,8968,246604,0.0014142947416778155
246606,129336,246605,0.0014148327687329373
246607,246458,246606,0.0014152574652683038
246608,7537,12973,0.0014155564263322884
246609,131754,246607,0.0014165020091744245
246610,8766,246609,0.0014173601681427344
246611,131757,246610,0.0014177837020795964
246612,131761,246611,0.0014194441711064577
246613,67705,246612,0.0014215211218406825
246614,8919,246462,0.0014218377352399002
246615,5802,246613,0.0014219455491694894
246616,131767,246615,0.0014225037585567147
246617,130904,246616,0.0014233185412215732
246618,135612,246319,0.001423719958202717
246619,131774,246617,0.0014241312506480977
246620,11920,246619,0.0014249356709539432
246621,131781,246620,0.0014253402249091922
246622,17252,18689,0.0014253526645768026
246623,5574,246621,0.0014273429129796457
246624,131782,246623,0.0014277413109039774
246625,131783,246624,0.0014285427851169477
246626,8651,246625,0.00142933605609011
246627,131790,246626,0.0014297381180153955
246628,11866,246627,0.0014328903598132517
246629,131791,246628,0.0014332879246469687
246630,131804,246629,0.0014340723594199957
246631,131794,246630,0.0014391039058392902
246632,857,215259,0.0014400470219435738
246633,131813,246631,0.0014400713302270606
246634,246307,246332,0.0014405135094790267
246635,131818,246633,0.0014406047285763079
246636,4444,246635,0.0014438761310971032
246637,4732,246636,0.0014442540324527723
246638,131805,246637,0.0014446314684126832
246639,134406,134411,0.0014449451410658307
246640,9143,246638,0.0014453849475798855
246641,132006,246640,0.0014455171402257816
246642,101204,245931,0.0014509845694981355
246643,158294,246551,0.0014586598746081504
246644,28496,246472,0.0014633501947373413
246645,120898,132736,0.001464537617554859
246646,134889,134891,0.0014792319749216299
246647,3902,155030,0.0014792319749216299
246648,134912,246412,0.0014856195097473679
246649,138846,246614,0.0015050525234071772
246650,246389,246425,0.0015080533122201903
246651,10433,246641,0.001508793500914173
246652,131824,246651,0.0015090956587821807
246653,131822,246652,0.0015096989767486814
246654,14471,246653,0.0015109016369454947
246655,131823,246654,0.0015112014768985148
246656,132200,246655,0.001512397552592818
246657,132201,246656,0.0015129936275148697
246658,8434,246475,0.0015135188087774293
246659,12490,132611,0.0015135188087774295
246660,21024,246657,0.001513885298302144
246661,132203,246660,0.001514181872938086
246662,129418,246661,0.001514774051954891
246663,132202,246662,0.0015150696573932522
246664,130210,246663,0.001515954543749
246665,246452,246542,0.0015179052282570825
246666,11290,139778,0.001518416927899686
246667,136696,136700,0.0015184169278996864
246668,246239,246664,0.001520119413947318
246669,492,246568,0.0015206012242650164
246670,47977,83477,0.0015233150470219435
246671,22960,138995,0.0015282131661442009
246672,245911,246018,0.0015445402298850574
246673,20536,132716,0.001557601880877743
246674,170288,170296,0.001557601880877743
246675,12620,147576,0.0015624999999999966
246676,129500,246229,0.0015625
246677,122051,153604,0.0015771943573667712
246678,211,5686,0.0015771943573667712
246679,708,15109,0.0015771943573667712
246680,11474,160339,0.0015869905956112855
246681,6472,135576,0.0015918887147335426
246682,135468,135469,0.0015918887147335543
246683,246303,246309,0.0015976031870428423
246684,164030,246392,0.0016210037915272988
246685,9092,142029,0.0016212774294670847
246686,246132,246668,0.0016289836110777508
246687,8812,136707,0.0016359717868338558
246688,7426,150703,0.0016408699059561557
246689,30491,246576,0.0016487068965517244
246690,4343,135508,0.001650666144200627
246691,1343,17976,0.001655564263322884
246692,246453,246589,0.0016640543364681297
246693,2450,7307,0.0016702586206896553
246694,120932,246488,0.0016810344827586205
246695,135470,135471,0.0016849529780564264
246696,9194,134453,0.0016947492163009404
246697,798,246423,0.0016947492163009407
246698,7131,246471,0.0017029127481713688
246699,33394,145096,0.0017143416927899535
246700,18215,246582,0.0017192398119122258
246701,8102,17959,0.0017241379310344827
246702,9626,20632,0.0017241379310344827
246703,9631,151717,0.0017241379310344827
246704,246209,246686,0.0017337624759499758
246705,246549,246704,0.001738645762598873
246706,3397,12817,0.0017388322884012539
246707,1119,1176,0.0017633228840125393
246708,143632,246333,0.0017675212718316169
246709,639,58583,0.0017682210031347962
246710,2816,176280,0.0017682210031347962
246711,121687,246694,0.0017829153605015673
246712,246451,246705,0.0017880345836690569
246713,132664,132676,0.0017927115987460818
246714,139779,246666,0.0017935279519331242
246715,58811,153545,0.0017976097178683376
246716,22423,140468,0.0017976097178683385
246717,176285,246382,0.0017976097178683385
246718,142632,142648,0.0017976097178683396
246719,93857,160161,0.0017976097178683396
246720,246325,246712,0.0017989123527916628
246721,129808,137175,0.0018123040752351118
246722,246298,246548,0.0018127705627705628
246723,12521,138947,0.001822100313479624
246724,131768,246720,0.0018257577354354607
246725,132539,246724,0.0018266323299024646
246726,6753,246725,0.0018295560476525676
246727,143273,143276,0.001831896551724138
246728,188970,188972,0.001831896551724138
246729,132540,246726,0.00183278603489483
246730,132571,246729,0.0018336785522608341
246731,5919,246730,0.0018467363513253823
246732,132591,246731,0.0018473974926131952
246733,132595,246732,0.0018496645139269383
246734,141994,141996,0.001851489028213166
246735,132596,246733,0.0018516757121244478
246736,132598,246735,0.0018525381255977524
246737,132600,246736,0.0018537890955576482
246738,22398,246737,0.0018549435156434816
246739,5119,246738,0.0018554251827639743
246740,132605,246739,0.0018558785233013912
246741,7671,164890,0.0018563871473354233
246742,132607,246740,0.0018567467913259252
246743,132610,246742,0.00185792562940599
246744,7690,246743,0.0018595461797815999
246745,8949,246744,0.0018599630747927762
246746,8167,246745,0.00186035647217129
246747,132614,246746,0.0018608233976106974
246748,4134,246747,0.0018610086667895998
246749,8917,142604,0.0018612852664576802
246750,132615,246748,0.001862736731672648
246751,11566,246750,0.0018636514631013268
246752,132617,246751,0.0018640276610061679
246753,21731,246752,0.0018647789976007259
246754,132619,246753,0.0018651541372840781
246755,1328,18006,0.0018710815047021944
246756,8079,139900,0.0018759796238244514
246757,143644,143645,0.0018808777429467085
246758,246055,246754,0.0018847690355755864
246759,16631,246370,0.0018903474399164055
246760,137341,246199,0.0018923066875653084
246761,170339,246674,0.0018939393939393931
246762,219378,219380,0.0018955721003134788
246763,121178,246711,0.00191166592028661
246764,475,9618,0.0019200626959247648
246765,10814,150887,0.0019200626959247648
246766,6086,246669,0.0019297283176593523
246767,148048,148052,0.0019396551724137905
246768,140522,140525,0.0019543495297805642
246769,710,14588,0.0019690438871473354
